unique_id,cntry,idno,dweight,pspwght,pweight,anweight,agea,gndr,eisced,eduyrs,hinctnta,domicil,brncntr,rlgdgr,uemp12m,health,sclmeet,vote,polintr,lrscale,trstprl,trstlgl,trstplt,trstprt,trstplc,trstep,stfdem,stfgov,ppltrst,pplfair,pplhlp,imbgeco,imueclt,imwbcnt,imdfetn,impcntr,gincdif,happy,stflife
GB_80391,GB,80391,1.1424241,1.2906126,3.3242688,4.2903433,39,1,6,20,6,2,1,2,2,3,2,1,1,3,3,6,2,3,2,7,6,1,8,8,6,10,10,10,1,1,1,8,7
GB_77896,GB,77896,1.1424241,1.2906126,3.3242688,4.2903433,41,1,1,11,7,1,2,5,6,1,5,2,2,7,6,9,7,7,8,8,8,77,6,6,8,10,7,7,1,1,2,10,10
GB_62425,GB,62425,1.1424241,0.9928561,3.3242688,3.3005204,48,1,7,20,10,1,1,2,6,2,3,1,2,5,2,8,2,2,8,5,1,1,6,7,7,3,3,4,2,3,4,7,7
GB_70609,GB,70609,0.57121205,0.61856747,3.3242688,2.0562844,57,2,2,11,1,1,1,10,2,3,5,1,3,7,3,7,1,2,10,0,2,2,3,6,5,0,0,0,4,4,2,7,8
GB_70431,GB,70431,0.59915686,0.4357889,3.3242688,1.4486794,72,1,6,14,4,3,1,2,6,3,4,1,2,5,5,6,3,3,7,2,6,5,7,6,5,5,6,6,2,2,2,8,6
GB_84567,GB,84567,1.1424241,0.86816347,3.3242688,2.8860087,44,1,4,13,10,4,1,0,2,2,5,2,3,5,5,7,4,4,8,4,5,4,6,7,6,7,8,8,2,2,5,8,8
GB_79948,GB,79948,0.59915686,0.53413194,3.3242688,1.7755982,50,1,1,9,77,5,1,0,2,5,1,2,4,88,0,0,0,0,0,0,0,0,5,5,5,88,3,3,4,4,8,2,3
GB_81109,GB,81109,1.1424241,0.82676125,3.3242688,2.7483766,71,2,3,12,5,2,1,5,6,3,6,1,1,5,3,1,3,2,2,0,0,2,5,2,8,4,2,2,3,2,3,8,8
GB_77052,GB,77052,0.57121205,0.62315124,3.3242688,2.0715222,26,1,4,15,3,3,1,1,6,2,6,1,3,5,3,5,2,2,8,4,5,4,5,3,4,4,5,5,1,1,2,7,8
GB_84836,GB,84836,0.57121205,0.5136671,3.3242688,1.7075676,50,2,7,15,4,4,1,0,6,3,5,1,2,0,0,7,7,7,8,8,9,2,8,8,8,8,10,10,2,2,1,8,8
GB_78267,GB,78267,1.1424241,1.1904114,3.3242688,3.9572475,28,2,3,14,5,2,1,5,6,4,3,1,4,88,6,8,5,4,10,4,7,5,4,3,5,7,7,7,1,1,2,8,8
GB_66991,GB,66991,0.57121205,0.8906439,3.3242688,2.9607396,33,2,1,11,3,2,1,0,6,2,6,2,4,88,1,2,0,0,3,88,1,0,4,5,4,5,88,5,2,2,1,5,3
GB_63509,GB,63509,1.1424241,0.86816347,3.3242688,2.8860087,35,1,6,17,4,3,1,10,6,2,6,1,1,6,3,5,1,1,4,1,4,0,3,4,3,8,8,7,2,2,2,7,6
GB_52650,GB,52650,1.1424241,0.8282209,3.3242688,2.753229,43,2,4,11,8,3,1,0,6,1,5,2,4,88,88,88,88,6,10,88,88,7,7,9,9,5,5,5,2,2,3,8,8
GB_75011,GB,75011,1.1424241,0.9882333,3.3242688,3.2851532,85,1,1,11,1,4,1,4,6,2,6,1,2,5,6,8,8,7,8,8,7,8,6,7,8,8,8,7,3,3,2,8,8
GB_85665,GB,85665,0.57121205,0.52530456,3.3242688,1.7462535,36,2,4,14,5,3,1,0,2,4,6,1,2,10,5,5,1,3,5,1,5,5,0,5,5,5,5,5,1,1,3,2,5
GB_50527,GB,50527,1.1424241,1.5204391,3.3242688,5.0543485,33,1,7,19,8,3,1,4,2,2,4,1,1,3,4,10,3,6,5,8,6,2,3,7,5,8,9,8,1,1,3,6,4
GB_75622,GB,75622,0.57121205,0.5264941,3.3242688,1.7502079,67,1,1,10,88,1,2,7,6,3,7,1,4,1,5,5,0,0,10,88,7,88,6,4,5,10,88,77,8,8,8,10,10
GB_61922,GB,61922,2.2848482,2.2025547,3.3242688,7.3218837,45,1,2,12,6,3,2,7,6,3,5,1,3,5,8,10,7,8,8,88,10,9,5,4,6,5,5,5,2,2,2,10,10
GB_55733,GB,55733,1.1424241,0.9420742,3.3242688,3.1317077,67,1,6,12,88,1,1,3,6,3,4,1,2,6,7,9,4,5,6,5,7,5,5,8,6,7,6,6,2,2,2,9,9
GB_53761,GB,53761,1.1054444,0.83961993,3.3242688,2.7911224,67,2,1,13,77,5,1,7,6,1,5,1,4,5,5,5,5,5,4,5,5,5,7,7,7,1,1,2,2,2,2,7,7
GB_67170,GB,67170,1.1424241,0.8100539,3.3242688,2.6928368,70,1,5,11,88,2,2,3,6,3,6,1,2,5,0,2,0,0,5,0,2,0,1,1,1,4,2,5,2,8,1,8,8
GB_50538,GB,50538,2.3966274,2.6819189,3.3242688,8.915419,21,1,4,13,88,3,1,0,6,1,6,2,3,88,3,8,2,4,8,6,7,7,7,7,8,6,7,8,3,3,1,7,8
GB_69983,GB,69983,1.1424241,1.2906126,3.3242688,4.2903433,53,1,4,12,77,1,2,10,6,2,6,1,4,88,3,8,1,1,5,2,5,7,7,3,3,8,3,9,3,3,8,9,8
GB_80938,GB,80938,1.1424241,0.8985125,3.3242688,2.986897,58,1,3,11,8,3,1,0,6,2,2,1,2,3,2,6,3,3,6,5,5,2,3,6,5,8,10,10,2,2,1,10,7
GB_60152,GB,60152,0.57121205,0.49411666,3.3242688,1.6425766,81,1,6,16,8,4,1,6,6,2,6,1,2,7,7,9,6,5,7,2,8,6,8,8,8,7,5,5,3,3,4,9,9
GB_56246,GB,56246,1.1054444,0.83961993,3.3242688,2.7911224,61,2,1,10,4,5,1,7,6,4,2,1,3,5,0,1,0,0,0,5,0,0,5,8,5,7,5,6,4,3,2,8,8
GB_75068,GB,75068,1.1424241,1.5100529,3.3242688,5.0198216,25,2,6,20,7,1,2,5,6,1,4,2,2,5,4,4,3,3,7,5,6,3,6,4,7,8,9,8,2,2,2,8,9
GB_56346,GB,56346,0.57121205,0.49411666,3.3242688,1.6425766,73,1,3,11,2,3,1,4,1,3,2,1,1,3,4,6,4,6,6,6,1,1,7,7,7,7,7,7,2,2,1,6,4
GB_58613,GB,58613,1.1424241,1.5184906,3.3242688,5.0478706,16,1,2,11,88,3,1,8,6,1,6,3,2,88,5,6,7,7,5,8,5,4,4,8,5,8,5,9,1,2,3,5,5
GB_60014,GB,60014,1.1424241,1.0599027,3.3242688,3.5234013,71,1,4,17,6,3,1,6,6,2,5,1,2,6,5,7,4,5,7,5,7,6,7,7,8,7,6,6,2,2,2,8,8
GB_72733,GB,72733,0.57121205,0.79163164,3.3242688,2.6315963,31,2,4,15,3,3,1,2,6,1,4,1,1,7,4,2,0,2,5,0,0,2,6,4,6,6,2,0,2,3,2,7,8
GB_61426,GB,61426,1.1424241,1.2906126,3.3242688,4.2903433,39,1,6,21,5,1,1,4,2,2,5,1,2,2,2,7,1,1,4,9,4,0,7,7,8,10,10,10,1,1,1,5,5
GB_83443,GB,83443,1.1424241,1.1555178,3.3242688,3.8412519,36,2,5,16,10,2,1,1,6,3,5,1,2,2,2,3,1,2,3,5,7,3,8,8,8,7,9,9,2,2,2,8,7
GB_64244,GB,64244,0.57121205,0.57674056,3.3242688,1.9172406,80,2,4,12,2,4,1,6,6,2,7,2,2,7,3,5,3,4,5,2,5,3,7,7,5,5,4,3,3,3,2,7,5
GB_79689,GB,79689,2.995784,2.5432973,3.3242688,8.454604,61,2,5,15,10,2,1,10,6,2,5,1,3,5,6,8,6,6,8,6,7,6,6,8,7,7,9,9,1,1,2,9,9
GB_85363,GB,85363,0.59915686,0.5095576,3.3242688,1.6939064,48,2,1,11,77,2,1,0,6,2,5,1,3,4,2,7,2,0,7,5,4,3,8,7,7,88,6,6,3,2,3,8,4
GB_70125,GB,70125,1.1983137,1.0682639,3.3242688,3.5511963,54,1,3,11,77,3,1,0,6,2,6,1,2,6,5,4,2,0,8,1,2,2,6,8,8,4,7,5,2,2,2,7,7
GB_54628,GB,54628,1.1424241,1.0996032,3.3242688,3.6553764,68,2,7,22,6,3,1,6,6,1,7,1,1,5,5,8,5,5,8,4,5,5,8,10,8,8,8,8,2,2,3,9,9
GB_80581,GB,80581,1.1424241,1.1534811,3.3242688,3.8344812,55,2,3,17,1,4,1,2,6,2,6,1,1,8,5,10,5,5,10,5,2,2,8,8,0,3,3,7,3,3,3,8,4
GB_81812,GB,81812,1.1424241,0.9471766,3.3242688,3.1486695,42,2,6,18,3,3,1,8,1,2,2,1,3,5,3,6,2,3,6,5,4,2,8,9,8,7,9,9,1,1,2,7,6
GB_69383,GB,69383,1.1424241,1.1012774,3.3242688,3.6609418,53,1,5,11,10,3,1,0,6,2,2,2,4,88,7,6,4,4,6,3,3,3,3,8,4,8,8,7,8,8,3,5,5
GB_78546,GB,78546,1.1424241,1.6200668,3.3242688,5.385537,23,1,1,10,4,2,1,1,2,1,6,2,3,88,3,1,4,4,0,2,3,2,5,5,5,9,5,5,1,1,2,8,8
GB_75175,GB,75175,1.1424241,1.1555178,3.3242688,3.8412519,44,2,7,19,7,4,1,5,6,3,4,1,2,3,3,8,2,3,7,88,4,0,7,9,9,8,9,8,1,1,1,4,4
GB_50575,GB,50575,2.2848482,3.0408783,3.3242688,10.108697,21,1,1,88,88,2,1,0,1,3,3,1,4,88,5,0,2,2,0,0,2,2,2,3,5,4,4,1,2,3,3,5,6
GB_61066,GB,61066,1.1424241,1.1534811,3.3242688,3.8344812,64,2,5,15,6,2,1,8,6,4,7,1,4,5,0,3,0,0,3,0,0,0,5,5,5,2,2,2,2,2,1,10,10
GB_73585,GB,73585,1.1424241,1.2312338,3.3242688,4.0929523,38,2,6,18,10,1,2,1,6,3,4,1,2,4,7,8,4,4,9,88,8,6,5,6,8,7,9,10,1,1,1,8,8
GB_63817,GB,63817,0.57121205,0.4710371,3.3242688,1.5658538,61,1,2,11,1,2,1,0,1,5,6,2,2,5,0,2,0,0,0,0,0,0,1,2,5,1,2,2,4,4,4,5,8
GB_63416,GB,63416,1.1424241,1.0599027,3.3242688,3.5234013,62,1,1,11,6,1,2,10,6,2,4,1,2,4,7,8,5,6,9,6,10,5,8,8,7,7,9,8,2,2,3,10,10
GB_70640,GB,70640,0.57121205,0.649544,3.3242688,2.1592588,999,1,5,77,77,3,2,7,6,2,4,1,2,4,5,5,3,4,3,88,5,3,5,4,5,9,9,9,1,2,1,8,8
GB_59855,GB,59855,1.868836,1.7186406,3.3242688,5.713223,51,2,4,16,4,4,2,7,1,3,3,2,2,5,6,8,6,5,8,5,5,5,7,6,5,7,4,7,2,2,2,8,7
GB_78743,GB,78743,0.57121205,0.5127616,3.3242688,1.7045573,84,2,4,12,1,2,1,8,6,2,7,1,2,2,5,5,7,5,6,88,6,5,4,5,8,6,8,6,2,2,1,9,9
GB_53829,GB,53829,1.1424241,0.9420742,3.3242688,3.1317077,88,1,1,15,2,1,1,5,6,2,6,1,1,7,0,4,2,1,5,2,3,3,10,6,10,10,10,10,1,1,1,10,9
GB_73651,GB,73651,0.57121205,0.61856747,3.3242688,2.0562844,57,2,2,12,77,1,1,0,2,3,2,1,3,3,0,5,0,1,6,88,0,0,3,4,4,0,9,4,3,3,2,7,6
GB_74327,GB,74327,1.1424241,0.8985125,3.3242688,2.986897,77,1,3,10,10,3,1,0,6,2,6,1,4,5,5,5,4,5,4,0,7,5,7,8,8,0,3,6,2,3,1,10,9
GB_50992,GB,50992,1.1054444,0.84110194,3.3242688,2.7960489,48,2,6,16,9,5,1,2,6,3,5,1,3,5,1,5,1,1,8,1,1,1,5,5,3,6,3,4,2,2,4,8,8
GB_75508,GB,75508,1.1424241,1.1546694,3.3242688,3.8384314,35,1,3,14,5,2,1,3,2,1,7,2,4,1,0,5,0,0,7,0,88,2,1,8,8,10,10,10,1,1,3,10,7
GB_58977,GB,58977,0.59915686,0.5086595,3.3242688,1.6909208,64,2,1,11,77,3,1,10,6,3,3,1,4,4,5,8,5,5,10,5,88,8,8,5,8,5,5,5,3,3,1,6,10
GB_86168,GB,86168,1.1424241,0.9869667,3.3242688,3.2809427,85,1,1,10,1,4,1,6,6,2,2,1,2,3,6,4,2,2,4,0,2,0,5,6,3,0,8,5,2,4,2,10,6
GB_69000,GB,69000,0.57121205,0.52530456,3.3242688,1.7462535,42,2,6,24,7,3,1,6,6,3,3,1,2,5,3,5,5,5,5,4,6,3,5,6,4,6,6,10,1,1,4,7,7
GB_72427,GB,72427,0.57121205,0.7382994,3.3242688,2.4543056,31,2,4,11,7,3,1,0,6,3,2,8,4,2,88,5,3,3,6,88,88,2,4,6,2,4,4,88,1,1,8,5,5
GB_64254,GB,64254,0.57121205,0.44925624,3.3242688,1.4934485,57,1,4,88,88,1,1,2,6,4,5,1,3,9,5,8,2,8,8,6,7,8,2,1,1,8,8,8,1,1,2,2,3
GB_83209,GB,83209,1.1424241,1.0506091,3.3242688,3.492507,41,2,6,18,6,4,1,1,6,2,3,2,3,6,6,7,4,6,8,6,8,5,8,7,6,6,6,6,2,2,4,8,8
GB_51491,GB,51491,1.1424241,1.1904114,3.3242688,3.9572475,33,2,6,20,5,3,1,5,6,1,5,1,4,6,6,7,4,4,6,6,6,6,7,6,5,5,5,5,2,2,1,8,8
GB_54295,GB,54295,0.57121205,0.6196597,3.3242688,2.0599155,45,2,6,16,77,2,1,4,6,1,5,1,2,5,2,7,1,2,7,5,5,5,7,8,6,10,10,10,2,2,1,7,8
GB_51651,GB,51651,0.5527222,0.35966787,3.3242688,1.1956327,68,1,1,10,1,4,1,0,6,5,7,8,4,3,0,0,0,0,5,0,5,1,2,3,5,8,3,1,4,2,1,8,2
GB_67460,GB,67460,1.1424241,0.9928561,3.3242688,3.3005204,43,1,7,17,9,3,1,6,6,1,5,1,1,5,2,9,0,1,10,5,1,3,5,7,8,10,10,10,1,1,3,10,7
GB_65992,GB,65992,1.1424241,1.0487576,3.3242688,3.486352,65,2,4,11,88,3,1,5,6,2,7,1,3,88,0,3,0,0,5,2,3,3,3,5,7,88,7,4,3,8,3,6,4
GB_69028,GB,69028,0.57121205,0.4727537,3.3242688,1.5715604,81,2,2,11,77,2,1,6,6,3,2,1,2,5,5,6,4,4,5,3,5,0,7,3,3,3,3,3,2,2,2,6,5
GB_63435,GB,63435,2.8560605,3.4559999,3.3242688,11.488672,20,1,1,88,77,3,1,0,6,2,5,2,4,88,1,5,1,1,7,88,88,2,5,3,3,0,88,0,4,4,8,10,10
GB_76735,GB,76735,0.57121205,0.41338062,3.3242688,1.3741883,89,2,7,21,77,3,1,10,6,1,7,1,2,77,88,8,5,88,8,88,10,77,6,6,7,77,77,77,7,7,3,10,10
GB_79132,GB,79132,0.57121205,0.5952057,3.3242688,1.9786237,26,2,6,17,4,4,1,6,1,3,5,1,2,5,3,0,4,3,0,3,6,1,2,2,5,9,10,10,1,1,1,6,5
GB_51853,GB,51853,1.1424241,1.7696664,3.3242688,5.882847,23,2,77,77,77,1,2,7,6,2,3,3,3,88,2,4,0,2,4,3,4,3,5,5,5,10,10,8,2,2,3,8,7
GB_62549,GB,62549,1.1424241,1.2096926,3.3242688,4.021343,45,1,6,19,7,2,1,4,2,3,6,1,2,3,7,7,5,5,7,6,7,2,7,7,5,5,7,7,2,2,2,6,6
GB_71968,GB,71968,1.1983137,1.3409594,3.3242688,4.4577093,28,1,3,10,77,3,1,4,6,1,7,2,3,6,4,5,1,3,7,6,5,1,6,7,8,4,6,7,3,3,2,8,3
GB_75872,GB,75872,0.57121205,0.6196597,3.3242688,2.0599155,50,2,4,13,77,2,1,6,2,3,5,2,4,88,6,6,88,88,7,0,88,5,5,5,7,5,5,6,2,2,2,8,7
GB_53105,GB,53105,0.6229453,0.6895258,3.3242688,2.292169,53,1,3,88,77,1,2,10,6,2,6,2,4,88,6,10,0,0,10,0,88,0,5,5,5,8,10,10,1,1,2,10,10
GB_85885,GB,85885,1.1424241,1.1555178,3.3242688,3.8412519,44,2,6,16,9,3,1,3,6,1,6,1,1,3,6,7,5,4,6,6,5,2,5,7,6,8,9,9,1,1,1,8,8
GB_60286,GB,60286,1.2458906,1.1251444,3.3242688,3.7402823,70,1,77,88,77,3,1,0,6,2,2,1,1,3,2,4,0,0,4,5,2,0,8,2,1,10,10,10,1,1,1,7,4
GB_59518,GB,59518,1.1424241,0.9882333,3.3242688,3.2851532,64,1,88,8,10,4,1,7,6,2,3,1,2,7,2,2,2,2,2,0,5,7,5,5,4,1,0,0,3,3,2,9,8
GB_62555,GB,62555,0.57121205,0.61856747,3.3242688,2.0562844,77,2,2,11,77,3,1,7,6,2,6,1,4,5,2,6,0,0,6,0,0,0,8,8,7,9,7,7,2,2,1,10,10
GB_58727,GB,58727,1.1054444,0.84110194,3.3242688,2.7960489,41,2,6,25,77,5,1,5,6,1,3,1,3,5,6,6,5,5,5,5,5,5,6,6,5,5,6,5,3,3,2,8,8
GB_55122,GB,55122,1.7136363,1.48235,3.3242688,4.9277296,76,1,3,10,4,4,2,0,6,3,7,2,1,8,7,7,5,8,10,7,9,2,8,7,8,8,8,8,3,3,4,10,9
GB_56704,GB,56704,1.1424241,1.101545,3.3242688,3.6618316,52,2,5,14,1,2,1,9,6,2,5,1,1,0,0,2,0,0,0,2,4,0,3,3,3,10,10,10,1,1,1,10,2
GB_61319,GB,61319,0.57121205,0.52995133,3.3242688,1.7617006,82,1,1,10,1,5,1,2,6,4,2,2,2,6,4,2,4,3,3,1,5,4,7,8,5,5,2,3,2,3,2,7,7
GB_71832,GB,71832,1.1424241,1.5832633,3.3242688,5.2631927,32,2,4,17,2,3,2,0,6,2,4,2,4,0,8,8,7,7,8,7,7,6,5,6,7,7,8,6,1,2,4,7,7
GB_80525,GB,80525,1.7136363,2.26508,3.3242688,7.5297346,21,2,2,10,2,2,2,3,6,3,1,3,4,88,4,8,3,2,4,7,6,6,5,10,8,5,5,8,2,1,1,6,7
GB_65941,GB,65941,1.1424241,1.2112448,3.3242688,4.0265036,41,1,5,16,9,4,1,0,6,1,4,1,1,2,1,5,4,4,6,5,1,0,8,8,8,8,10,10,2,2,1,8,7
GB_56947,GB,56947,2.2848482,2.4224896,3.3242688,8.053007,46,1,4,11,10,4,1,0,2,1,1,8,4,5,0,4,0,3,4,0,2,3,5,5,8,5,2,3,4,4,2,8,8
GB_84920,GB,84920,1.1424241,1.2371349,3.3242688,4.112569,70,2,5,17,88,4,1,6,6,2,6,1,3,7,4,7,3,2,10,88,7,2,7,9,8,8,5,7,2,2,4,9,7
GB_67553,GB,67553,1.1424241,1.0506091,3.3242688,3.492507,39,2,7,19,9,3,1,6,6,1,7,1,3,7,2,6,2,2,6,5,4,2,5,6,7,7,8,8,1,1,2,9,8
GB_80846,GB,80846,0.57121205,0.44925624,3.3242688,1.4934485,78,1,3,10,1,2,1,0,2,2,6,1,2,9,0,6,2,0,4,0,2,2,6,7,7,8,4,2,3,3,2,8,9
GB_52870,GB,52870,0.59915686,0.53413194,3.3242688,1.7755982,44,1,6,16,4,4,1,0,2,2,2,1,2,8,0,2,0,0,2,6,0,0,3,0,0,7,3,2,2,2,4,8,9
GB_78142,GB,78142,0.57121205,0.52530456,3.3242688,1.7462535,999,2,4,15,77,4,1,0,6,2,6,2,4,88,5,5,3,3,7,5,88,3,5,7,5,88,88,88,8,8,8,6,5
GB_57059,GB,57059,1.1424241,1.101545,3.3242688,3.6618316,42,2,6,17,6,4,1,8,6,2,6,1,1,4,3,4,2,2,7,10,1,0,3,0,5,10,10,10,2,2,2,9,8
GB_55803,GB,55803,1.1424241,0.8282209,3.3242688,2.753229,35,2,4,12,1,1,1,0,2,1,5,1,3,5,1,1,0,1,0,0,2,3,5,2,2,10,5,9,1,1,3,8,9
GB_66420,GB,66420,1.1424241,1.1534811,3.3242688,3.8344812,68,2,3,12,6,4,1,0,6,3,5,1,4,5,3,3,1,1,4,4,1,0,8,4,7,8,9,8,1,1,1,9,9
GB_70561,GB,70561,0.57121205,0.61856747,3.3242688,2.0562844,71,2,5,88,1,4,1,3,2,3,7,1,2,6,5,8,5,5,8,88,8,6,8,8,7,5,7,88,3,3,4,8,8
GB_58038,GB,58038,1.1424241,1.1534811,3.3242688,3.8344812,67,2,1,12,77,2,1,6,6,3,6,1,3,4,1,3,1,1,5,2,2,2,5,5,6,7,4,4,2,2,1,8,8
GB_59596,GB,59596,0.57121205,0.6758871,3.3242688,2.2468305,26,1,6,21,3,2,1,0,6,3,6,1,2,5,5,4,3,2,6,0,6,1,7,5,7,7,10,5,3,2,2,5,4
GB_64386,GB,64386,0.57121205,0.6156169,3.3242688,2.0464761,48,2,7,17,8,2,2,2,6,2,5,1,2,3,7,7,1,1,7,8,7,1,5,5,6,9,8,7,2,2,2,7,7
GB_59890,GB,59890,0.57121205,0.6048463,3.3242688,2.0106716,999,1,4,11,77,4,8,88,6,8,7,8,8,88,88,88,88,88,88,88,88,88,10,0,0,88,88,88,8,8,1,88,77
GB_60090,GB,60090,1.1424241,1.0599027,3.3242688,3.5234013,70,1,2,12,5,3,1,5,2,2,2,1,2,5,3,3,3,3,7,1,4,4,7,7,3,3,8,8,3,3,4,8,8
GB_71758,GB,71758,1.1424241,1.2312338,3.3242688,4.0929523,54,2,1,88,6,1,2,10,6,2,5,2,4,5,10,10,10,88,10,10,7,6,10,10,10,10,10,10,2,2,1,10,10
GB_65493,GB,65493,1.1424241,1.5204391,3.3242688,5.0543485,31,1,7,22,7,4,1,1,6,2,6,1,2,3,3,5,2,3,5,5,4,2,4,4,4,5,8,8,2,2,4,6,6
GB_80870,GB,80870,0.57121205,0.44925624,3.3242688,1.4934485,60,1,1,10,3,4,1,4,6,2,3,1,2,88,10,10,7,8,10,7,7,6,8,7,7,6,6,7,3,3,2,7,8
GB_73616,GB,73616,0.59915686,0.6704797,3.3242688,2.2288547,33,1,5,5,88,3,1,3,6,3,3,1,2,5,1,1,1,1,1,1,1,1,1,1,5,10,10,10,2,2,2,4,3
GB_59795,GB,59795,0.6229453,0.65664256,3.3242688,2.1828563,69,2,6,16,4,4,2,0,2,1,6,1,1,2,3,6,1,2,4,8,3,0,8,8,8,8,10,10,1,2,1,9,9
GB_65071,GB,65071,1.1983137,1.017319,3.3242688,3.3818417,69,2,4,12,8,1,2,2,2,3,5,1,2,5,5,4,4,4,7,5,5,6,4,7,7,7,7,7,2,2,2,8,8
GB_66566,GB,66566,1.1054444,1.2089258,3.3242688,4.0187945,26,2,7,18,10,2,1,2,6,1,6,1,1,0,6,9,1,2,5,7,1,2,2,7,1,2,2,5,1,1,2,8,8
GB_72933,GB,72933,0.57121205,0.57674056,3.3242688,1.9172406,70,2,1,10,1,3,1,8,6,5,1,2,2,5,0,0,0,0,0,0,88,5,10,1,5,5,0,0,4,4,8,5,0
GB_84599,GB,84599,1.7136363,1.8145386,3.3242688,6.032014,52,1,1,10,7,3,1,1,2,2,5,1,3,5,1,2,2,2,5,2,2,1,5,5,5,5,5,88,1,1,2,9,9
GB_81286,GB,81286,2.2848482,3.5393329,3.3242688,11.765694,27,2,6,17,4,1,1,8,2,2,7,1,2,3,3,4,3,3,4,3,0,0,6,4,7,88,88,6,1,1,2,7,7
GB_68649,GB,68649,0.59915686,0.4357889,3.3242688,1.4486794,61,1,4,11,77,2,1,0,6,3,6,2,4,6,0,8,1,2,8,88,2,1,7,7,8,6,88,5,3,3,2,7,2
GB_51694,GB,51694,0.57121205,0.3541596,3.3242688,1.1773217,60,1,2,11,1,3,1,7,6,4,3,2,2,5,5,6,6,6,8,6,7,5,7,6,6,7,7,7,2,2,2,7,7
GB_52448,GB,52448,1.1424241,1.299088,3.3242688,4.3185177,52,1,6,17,9,2,1,6,2,3,4,1,2,3,3,6,4,4,4,7,1,0,6,6,6,9,10,9,1,2,1,5,4
GB_56294,GB,56294,1.1424241,0.9869667,3.3242688,3.2809427,58,1,6,16,10,5,1,0,6,2,5,1,3,8,5,2,2,2,5,2,7,4,4,8,8,0,2,2,2,2,5,8,9
GB_61263,GB,61263,0.57121205,0.6156169,3.3242688,2.0464761,45,2,6,12,77,1,2,2,2,2,4,3,4,4,3,7,0,1,7,6,5,2,5,5,5,8,8,5,1,2,2,7,5
GB_66264,GB,66264,0.59915686,0.4357889,3.3242688,1.4486794,71,1,3,12,2,3,1,7,6,3,5,1,4,3,0,8,0,0,9,0,1,0,9,9,9,10,9,10,1,1,3,9,6
GB_79268,GB,79268,0.59915686,0.53413194,3.3242688,1.7755982,50,1,2,11,77,3,1,0,6,2,6,1,3,3,0,4,0,2,4,88,1,2,6,6,6,7,6,5,3,3,1,7,5
GB_79276,GB,79276,0.57121205,0.5760013,3.3242688,1.9147831,65,2,5,16,4,4,1,6,6,2,7,1,4,5,7,5,3,3,7,3,6,4,7,7,7,7,6,7,2,2,2,7,7
GB_70945,GB,70945,0.57121205,0.6453063,3.3242688,2.1451716,999,1,6,23,77,7,2,7,6,2,4,1,2,6,5,5,5,5,5,5,4,4,4,4,6,5,7,8,1,1,1,7,8
GB_74511,GB,74511,1.1424241,1.3824,3.3242688,4.5954695,30,1,6,15,7,3,2,4,6,2,5,3,2,5,7,8,7,6,9,7,7,6,7,8,6,9,4,5,1,2,2,10,9
GB_61105,GB,61105,0.57121205,0.4710371,3.3242688,1.5658538,64,1,5,88,8,4,1,6,6,2,6,1,2,8,2,7,7,5,7,4,8,6,8,7,7,7,7,7,3,3,4,8,8
GB_51343,GB,51343,0.57121205,0.8906439,3.3242688,2.9607396,30,2,6,18,9,3,1,2,2,2,2,1,2,5,2,8,2,2,6,4,7,1,4,5,7,1,4,5,3,3,1,6,4
GB_60230,GB,60230,1.1424241,0.9420742,3.3242688,3.1317077,70,1,2,16,4,4,1,2,2,1,3,1,1,3,7,9,5,5,8,8,3,2,7,7,8,8,9,9,2,2,2,8,9
GB_51818,GB,51818,1.1424241,1.0506091,3.3242688,3.492507,54,2,5,16,5,3,1,6,6,1,6,1,2,88,3,4,4,4,6,88,4,3,5,7,8,5,7,7,1,1,2,10,9
GB_83588,GB,83588,0.57121205,0.5264941,3.3242688,1.7502079,77,1,1,15,77,1,2,77,6,4,3,7,4,5,4,4,3,1,2,0,88,2,6,5,4,7,2,4,3,4,2,3,5
GB_61328,GB,61328,1.1424241,0.9882333,3.3242688,3.2851532,72,1,55,11,9,2,1,3,6,2,4,1,1,3,6,5,6,5,4,7,3,1,8,8,9,8,9,9,1,1,2,7,7
GB_54311,GB,54311,1.1424241,1.0996032,3.3242688,3.6553764,68,2,7,11,4,4,1,0,6,2,5,2,2,5,6,6,5,4,6,3,7,4,8,8,8,7,7,7,2,2,2,9,9
GB_59978,GB,59978,0.5527222,0.41980997,3.3242688,1.3955612,69,2,5,17,1,4,1,8,6,3,6,2,1,5,4,4,3,2,5,1,7,4,8,8,8,2,1,1,3,2,4,8,10
GB_62074,GB,62074,1.1424241,1.299088,3.3242688,4.3185177,999,1,6,17,77,1,1,1,6,3,2,1,2,5,3,2,4,4,5,4,4,3,6,5,7,5,6,5,1,1,4,6,7
GB_68609,GB,68609,1.1424241,1.1012774,3.3242688,3.6609418,40,1,1,10,8,1,2,8,6,2,5,1,4,88,2,7,5,5,7,5,2,2,8,8,8,10,10,9,3,3,3,8,8
GB_52848,GB,52848,0.57121205,0.54488975,3.3242688,1.81136,23,1,6,22,1,3,2,0,6,1,6,2,4,88,5,7,4,3,7,5,88,5,2,7,4,6,7,88,8,1,2,9,10
GB_68502,GB,68502,1.1424241,1.6587104,3.3242688,5.513999,25,2,6,88,77,3,1,2,6,3,5,2,3,5,4,6,4,4,8,4,5,5,6,8,5,7,8,8,2,2,3,7,7
